name,id,breadcrumbs,price,price2,parameters,categories,exhibitions,date,sales,details
"""金龙鱼 精炼一级大豆油 5L/桶 4桶/箱  (非转基因)""","""3282263""","[""食品饮料"", ""粮油食品"", ""食用油""]","""¥106.00 /桶""","""¥115.00 /桶""","{""品牌"": ""金龙鱼"", ""规格"": ""5L/桶 4桶/箱""}","[""食用油"", ""米面杂粮"", ""调味品""]","[""https://img.colipu.com/pmspic/ItemPicture/20010/20085/20601/2255033/1652757286016/Original/1_3282263.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20085/20601/2255033/1606989175688/Original/2_3282263.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20085/20601/2255033/1606989175688/Original/3_3282263.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20085/20601/2255033/1606989175688/Original/4_3282263.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20085/20601/2255033/1606989175688/Original/5_3282263.jpg/DetailBig""]","""2011-02-26""",217,"[""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3282263/1660792594716/3282263_01.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3282263/1660792594716/3282263_02.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3282263/1660792594716/3282263_03.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3282263/1660792594716/3282263_04.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3282263/1660792594716/3282263_05.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3282263/1660792594716/3282263_06.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3282263/1660792594716/3282263_07.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3282263/1660792594716/3282263_08.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3282263/1660792594716/3282263_09.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3282263/1660792594716/3282263_10.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3282263/1660792594716/3282263_11.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3282263/1660792594716/3282263_12.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3282263/1660792594716/3282263_13.jpg""]"
"""Mixx Mixx 苏打饼干 600g/袋  (原味 12袋/箱)""","""1041838""","[""食品饮料"", ""休闲速食"", ""进口食品""]","""¥20.90 /袋""","""¥22.80 /袋""","{""品牌"": ""Mixx"", ""规格"": ""600g/袋"", ""包装方式"": ""简装"", ""储存条件"": ""常温、阴凉、避光处"", ""净含量"": ""600g"", ""是否含糖"": ""含糖"", ""适用人群"": ""通用"", ""原产地"": ""中国大陆"", ""质保期"": ""12个月""}","[""休闲零食"", ""方便面/速食食品"", ""饼干/糕点"", ""进口食品"", ""肉干肉脯"", ""糖果/巧克力"", ""蜜饯果干""]","[""https://img.colipu.com/pmspic/ItemPicture/20010/20081/20577/41836/1609922834830/Original/1_1041838.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20081/20577/41836/1609922834830/Original/2_1041838.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20081/20577/41836/1609922834830/Original/4_1041838.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20081/20577/41836/1609922834830/Original/5_1041838.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20081/20577/41836/1609922834830/Original/6_1041838.jpg/DetailBig""]","""2019-09-08""",937,"[""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1041838/157523/1041838_01.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1041838/157523/1041838_03.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1041838/157523/1041838_04.jpg""]"
"""旺旺 WantWant 仙贝 520g/袋  6袋/箱""","""1037992""","[""食品饮料"", ""休闲速食"", ""饼干/糕点""]","""¥32.31 /袋""","""¥38.18 /袋""","{""品牌"": ""旺旺"", ""规格"": ""520g/袋"", ""包装方式"": ""简装"", ""储存条件"": ""常温、阴凉、避光处"", ""净含量"": ""520g"", ""是否含糖"": ""含糖"", ""适用人群"": ""通用"", ""原产地"": ""中国大陆"", ""质保期"": ""270天""}","[""休闲零食"", ""方便面/速食食品"", ""饼干/糕点"", ""进口食品"", ""肉干肉脯"", ""糖果/巧克力"", ""蜜饯果干""]","[""https://img.colipu.com/pmspic/ItemPicture/20010/20081/20576/37985/1606213013146/Original/1_1037992.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20081/20576/37985/1606213013146/Original/2_1037992.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20081/20576/37985/1606213013146/Original/3_1037992.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20081/20576/37985/1606213013146/Original/4_1037992.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20081/20576/37985/1606213013146/Original/5_1037992.jpg/DetailBig""]","""2014-01-08""",507,"[""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1037992/1606204259183/1037992_01.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1037992/1606204259183/1037992_02.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1037992/1606204259183/1037992_03.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1037992/1606204259183/1037992_04.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1037992/1606204259183/1037992_05.jpg""]"
"""金龙鱼 软香稻 5KG""","""WL68916""","[""食品饮料"", ""粮油食品"", ""米面杂粮""]","""¥37.00 /袋""","""¥41.86 /袋""","{""品牌"": ""金龙鱼"", ""规格"": ""5KG""}","[""食用油"", ""米面杂粮"", ""调味品""]","[""https://img.colipu.com/pmspic/ItemPicture/20010/20085/20602/3191627/1660800459510/Original/1_WL68916.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20085/20602/3191627/Original/3191627_8638681.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20085/20602/3191627/Original/3191627_8638679.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20085/20602/3191627/Original/3191627_8638678.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20085/20602/3191627/Original/3191627_8638677.jpg/DetailBig""]","""2021-05-24""",9,"[""https://pic.colipu.com/ProductDescribe/ProductDesc_Middle/WL68916/1660800255991/WL68916_01.jpg""]"
"""米多奇 香烤馍片 50g/袋  口味随机""","""3667637""","[""食品饮料"", ""休闲速食"", ""休闲零食""]","""¥1.40 /袋""","""¥1.44 /袋""","{""品牌"": ""米多奇"", ""规格"": ""50g/袋""}","[""休闲零食"", ""方便面/速食食品"", ""饼干/糕点"", ""进口食品"", ""肉干肉脯"", ""糖果/巧克力"", ""蜜饯果干""]","[""https://img.colipu.com/pmspic/ItemPicture/20010/20081/20576/4634148/1617018677556/Original/1_3667637.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20081/20576/4634148/1617018677556/Original/2_3667637.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20081/20576/4634148/1617018677556/Original/3_3667637.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20081/20576/4634148/1617018677556/Original/4_3667637.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20081/20576/4634148/1617018677556/Original/5_3667637.jpg/DetailBig""]","""2012-01-16""",550,"[""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3667637/1617019432965/3667637_01.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3667637/1617019432965/3667637_02.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3667637/1617019432965/3667637_03.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3667637/1617019432965/3667637_04.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3667637/1617019432965/3667637_05.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3667637/1617019432965/3667637_06.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3667637/1617019432965/3667637_07.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3667637/1617019432965/3667637_08.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3667637/1617019432965/3667637_09.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3667637/1617019432965/3667637_10.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3667637/1617019432965/3667637_11.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3667637/1617019432965/3667637_12.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3667637/1617019432965/3667637_13.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3667637/1617019432965/3667637_14.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3667637/1617019432965/3667637_15.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3667637/1617019432965/3667637_16.jpg""]"
"""农夫山泉 饮用天然水 (可放饮水机上) 5L/桶 4桶/箱""","""3072382""","[""食品饮料"", ""酒水饮料"", ""饮用水""]","""¥50.00 /箱""","""¥51.00 /箱""","{""品牌"": ""农夫山泉"", ""规格"": ""5L/桶 4桶/箱"", ""储存条件"": ""常温、阴凉、避光处"", ""类型"": ""饮用水"", ""原产地"": ""中国"", ""质保期"": ""365天""}","[""饮用水"", ""茶饮料"", ""碳酸饮料"", ""咖啡饮料"", ""功能饮料"", ""果汁"", ""牛奶/乳品"", ""酒""]","[""https://img.colipu.com/pmspic/ItemPicture/20010/20082/20584/372398/Original/372398_8676103.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20082/20584/372398/Original/372398_8676104.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20082/20584/372398/Original/372398_8676105.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20082/20584/372398/Original/372398_8676106.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20082/20584/372398/Original/372398_8676107.jpg/DetailBig""]","""2020-08-12""",187,"[""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3072382/1658479489589/3072382_01.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3072382/1658479489589/3072382_02.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3072382/1658479489589/3072382_03.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3072382/1658479489589/3072382_04.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3072382/1658479489589/3072382_05.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3072382/1658479489589/3072382_06.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3072382/1658479489589/3072382_07.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3072382/1658479489589/3072382_08.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3072382/1658479489589/3072382_09.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3072382/1658479489589/3072382_10.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3072382/1658479489589/3072382_11.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3072382/1658479489589/3072382_12.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3072382/1658479489589/3072382_13.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3072382/1658479489589/3072382_14.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3072382/1658479489589/3072382_15.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3072382/1658479489589/3072382_16.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3072382/1658479489589/3072382_17.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3072382/1658479489589/3072382_18.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3072382/1658479489589/3072382_19.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3072382/1658479489589/3072382_20.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3072382/1658479489589/3072382_21.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3072382/1658479489589/3072382_22.jpg""]"
"""康师傅 Master Kong 妙芙蛋糕 96g/盒  24盒/箱 (奶油味)""","""316040""","[""食品饮料"", ""休闲速食"", ""饼干/糕点""]","""¥8.90 /盒""","""¥9.20 /盒""","{""品牌"": ""康师傅"", ""规格"": ""96g/盒"", ""包装方式"": ""简装"", ""储存条件"": ""常温、阴凉、避光处"", ""净含量"": ""96g"", ""是否含糖"": ""含糖"", ""适用人群"": ""通用"", ""原产地"": ""中国大陆"", ""质保期"": ""9个月""}","[""休闲零食"", ""方便面/速食食品"", ""饼干/糕点"", ""进口食品"", ""肉干肉脯"", ""糖果/巧克力"", ""蜜饯果干""]","[""https://img.colipu.com/pmspic/ItemPicture/20010/20081/20576/9267/1605778770824/Original/1_316040.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20081/20576/9267/1605778770824/Original/2_316040.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20081/20576/9267/1605778770824/Original/3_316040.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20081/20576/9267/1605778770824/Original/4_316040.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20081/20576/9267/1605778770824/Original/5_316040.jpg/DetailBig""]","""2020-09-02""",482,"[""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/316040/1606732829008/316040_01.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/316040/1606732829008/316040_02.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/316040/1606732829008/316040_03.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/316040/1606732829008/316040_04.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/316040/1606732829008/316040_05.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/316040/1606732829008/316040_06.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/316040/1606732829008/316040_07.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/316040/1606732829008/316040_08.jpg""]"
"""雀巢 Nestle 咖啡伴侣 奶油球(原味) 10ml*50粒/包  6包/箱""","""310011""","[""食品饮料"", ""咖啡及冲调"", ""咖啡伴侣""]","""¥34.00 /包""","""¥39.50 /包""","{""品牌"": ""雀巢"", ""规格"": ""10ml*50粒/包"", ""储存条件"": ""常温、阴凉、避光处"", ""净含量"": ""500ml"", ""口味"": ""原味"", ""类型"": ""咖啡伴侣"", ""是否含咖啡因"": ""不含咖啡因"", ""是否含糖"": ""含糖"", ""原产地"": ""中国大陆"", ""质保期"": ""180天""}","[""速溶咖啡"", ""咖啡豆/咖啡粉"", ""咖啡伴侣"", ""糖"", ""奶茶/麦片/蜂蜜"", ""其他冲调""]","[""https://img.colipu.com/pmspic/ItemPicture/20010/20083/20594/7199/1654486270121/Original/1_310011.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20083/20594/7199/1606200076707/Original/4_310011.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20083/20594/7199/1606200076707/Original/5_310011.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20083/20594/7199/1606200076707/Original/3_310011.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20083/20594/7199/1606200076707/Original/1_310011.jpg/DetailBig""]","""2016-07-21""",39,"[""https://pic.colipu.com/ProductDescribe/ProductDesc_Middle/310011/1654486204878/310011_01.jpg""]"
"""苏星四季 江苏大米 5KG""","""WL104386""","[""食品饮料"", ""粮油食品"", ""米面杂粮""]","""¥59.00 /袋""","""¥70.80 /袋""","{""品牌"": ""苏星四季"", ""规格"": ""5KG""}","[""食用油"", ""米面杂粮"", ""调味品""]","[""https://img.colipu.com/pmspic/ItemPicture/20010/20085/20602/4537666/1608530469794/Original/WL104386.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20085/20602/4537666/1605681106154/Original/WL104386.jpg/DetailBig""]","""2020-07-27""",873,"[""https://pic.colipu.com/ProductDescribe/ProductDesc_Middle/WL104386/1608531128153/WL104386_01.jpg""]"
"""福临门 籼米 丝苗米 5kg""","""3326159""","[""食品饮料"", ""粮油食品"", ""米面杂粮""]","""¥50.00 /袋""","""¥55.00 /袋""","{""品牌"": ""福临门"", ""规格"": ""5kg""}","[""食用油"", ""米面杂粮"", ""调味品""]","[""https://img.colipu.com/pmspic/ItemPicture/20011/20748/20749/3219239/Original/3219239_6825609.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20011/20748/20749/3219239/Original/3219239_6825610.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20011/20748/20749/3219239/Original/3219239_6825611.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20011/20748/20749/3219239/Original/3219239_6825612.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20011/20748/20749/3219239/Original/3219239_6825613.jpg/DetailBig""]","""2010-05-27""",771,"[""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3326159/1660111944831/3326159_01.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3326159/1660111944831/3326159_02.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3326159/1660111944831/3326159_03.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3326159/1660111944831/3326159_04.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3326159/1660111944831/3326159_05.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3326159/1660111944831/3326159_06.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3326159/1660111944831/3326159_07.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3326159/1660111944831/3326159_08.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3326159/1660111944831/3326159_09.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3326159/1660111944831/3326159_10.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3326159/1660111944831/3326159_11.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/3326159/1660111944831/3326159_12.jpg""]"
"""好丽友 ORION 提拉米苏 注心蛋类芯饼 23g/枚  6枚/盒 16盒/箱""","""316013""","[""食品饮料"", ""休闲速食"", ""饼干/糕点""]","""¥15.50 /盒""","""¥16.50 /盒""","{""品牌"": ""好丽友"", ""规格"": ""23g/枚"", ""包装方式"": ""简装"", ""储存条件"": ""常温、阴凉、避光处"", ""净含量"": ""138g"", ""是否含糖"": ""含糖"", ""适用人群"": ""通用"", ""原产地"": ""中国大陆"", ""质保期"": ""240天""}","[""休闲零食"", ""方便面/速食食品"", ""饼干/糕点"", ""进口食品"", ""肉干肉脯"", ""糖果/巧克力"", ""蜜饯果干""]","[""https://img.colipu.com/pmspic/ItemPicture/20010/20081/20576/7214/1605778770824/Original/1_316013.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20081/20576/7214/1605778770824/Original/2_316013.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20081/20576/7214/1605778770824/Original/3_316013.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20081/20576/7214/1605778770824/Original/4_316013.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20081/20576/7214/1605778770824/Original/5_316013.jpg/DetailBig""]","""2021-02-03""",328,"[""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/316013/1605778701346/316013_01.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/316013/1605778701346/316013_02.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/316013/1605778701346/316013_03.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/316013/1605778701346/316013_04.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/316013/1605778701346/316013_05.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/316013/1605778701346/316013_06.jpg""]"
"""三得利 SUNTORY 乌龙茶 500ml/瓶  15瓶/箱 (无糖)""","""1056583""","[""食品饮料"", ""酒水饮料"", ""茶饮料""]","""¥71.43 /箱""","""¥75.00 /箱""","{""品牌"": ""三得利"", ""规格"": ""500ml/瓶 15瓶/箱"", ""是否含糖"": ""不含糖""}","[""饮用水"", ""茶饮料"", ""碳酸饮料"", ""咖啡饮料"", ""功能饮料"", ""果汁"", ""牛奶/乳品"", ""酒""]","[""https://img.colipu.com/pmspic/ItemPicture/20010/20082/20585/56573/1619423550535/Original/1_1056583.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20082/20585/56573/1619423550535/Original/2_1056583.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20082/20585/56573/1619423550535/Original/3_1056583.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20082/20585/56573/1619423550535/Original/4_1056583.jpg/DetailBig"", ""https://img.colipu.com/pmspic/ItemPicture/20010/20082/20585/56573/1619423550535/Original/5_1056583.jpg/DetailBig""]","""2014-09-01""",332,"[""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1056583/1661310295077/1056583_01.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1056583/1661310295077/1056583_02.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1056583/1661310295077/1056583_03.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1056583/1661310295077/1056583_04.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1056583/1661310295077/1056583_05.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1056583/1661310295077/1056583_06.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1056583/1661310295077/1056583_07.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1056583/1661310295077/1056583_08.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1056583/1661310295077/1056583_09.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1056583/1661310295077/1056583_10.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1056583/1661310295077/1056583_11.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1056583/1661310295077/1056583_12.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1056583/1661310295077/1056583_13.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1056583/1661310295077/1056583_14.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1056583/1661310295077/1056583_15.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1056583/1661310295077/1056583_16.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1056583/1661310295077/1056583_17.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1056583/1661310295077/1056583_18.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1056583/1661310295077/1056583_19.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1056583/1661310295077/1056583_20.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1056583/1661310295077/1056583_21.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1056583/1661310295077/1056583_22.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1056583/1661310295077/1056583_23.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1056583/1661310295077/1056583_24.jpg"", ""https://pic.colipu.com/ProductDescribe/ProductDesc_Higher/1056583/1661310295077/1056583_25.jpg""]"
